surprisal,sentence,sentence_type,spillover_position,token,token_number,sentence_number
6.871520519256592,"Because it can absorb many things, Amy says memory is like a sponge.",simile,spillover before, many,3,219
5.722786903381348,"Because it can absorb many things, Amy says memory is like a sponge.",simile,spillover before, things,4,219
1.424702525138855,"Because it can absorb many things, Amy says memory is like a sponge.",simile,spillover before,",",5,219
17.177261352539062,"Because it can absorb many things, Amy says memory is like a sponge.",simile,spillover before, Amy,6,219
5.555647850036621,"Because it can absorb many things, Amy says memory is like a sponge.",simile,spillover before, says,7,219
17.102806091308594,"Because it can absorb many things, Amy says memory is like a sponge.",simile,spillover before, memory,8,219
1.8148179054260254,"Because it can absorb many things, Amy says memory is like a sponge.",simile,spillover before, is,9,219
7.071144104003906,"Because it can absorb many things, Amy says memory is like a sponge.",simile,spillover before, like,10,219
1.719921350479126,"Because it can absorb many things, Amy says memory is like a sponge.",simile,spillover before, a,11,219
3.166205406188965,"Because it can absorb many things, Amy says memory is like a sponge.",simile,spillover before, sponge,12,219
1.7595587968826294,"Because it can absorb many things, Amy says memory is like a sponge.",simile,spillover before,.,13,219
13.332178115844727,Frank believes minds are computers because what we put in them stays there.,metaphor,spillover after, believes,0,220
19.9741268157959,Frank believes minds are computers because what we put in them stays there.,metaphor,spillover after, minds,1,220
2.2573370933532715,Frank believes minds are computers because what we put in them stays there.,metaphor,spillover after, are,2,220
12.445639610290527,Frank believes minds are computers because what we put in them stays there.,metaphor,spillover after, computers,3,220
7.670001029968262,Frank believes minds are computers because what we put in them stays there.,metaphor,spillover after, because,4,220
9.185075759887695,Frank believes minds are computers because what we put in them stays there.,metaphor,spillover after, what,5,220
2.682471752166748,Frank believes minds are computers because what we put in them stays there.,metaphor,spillover after, we,6,220
8.279544830322266,Frank believes minds are computers because what we put in them stays there.,metaphor,spillover after, put,7,220
1.861905574798584,Frank believes minds are computers because what we put in them stays there.,metaphor,spillover after, in,8,220
4.011159420013428,Frank believes minds are computers because what we put in them stays there.,metaphor,spillover after, them,9,220
10.263934135437012,Frank believes minds are computers because what we put in them stays there.,metaphor,spillover after, stays,10,220
2.3728017807006836,Frank believes minds are computers because what we put in them stays there.,metaphor,spillover after, there,11,220
1.1537984609603882,Frank believes minds are computers because what we put in them stays there.,metaphor,spillover after,.,12,220
13.332178115844727,Frank believes minds are like computers because what we put in them stays there.,simile,spillover after, believes,0,221
19.9741268157959,Frank believes minds are like computers because what we put in them stays there.,simile,spillover after, minds,1,221
2.2573370933532715,Frank believes minds are like computers because what we put in them stays there.,simile,spillover after, are,2,221
7.079297065734863,Frank believes minds are like computers because what we put in them stays there.,simile,spillover after, like,3,221
6.841521739959717,Frank believes minds are like computers because what we put in them stays there.,simile,spillover after, computers,4,221
7.753863334655762,Frank believes minds are like computers because what we put in them stays there.,simile,spillover after, because,5,221
9.305608749389648,Frank believes minds are like computers because what we put in them stays there.,simile,spillover after, what,6,221
2.833716869354248,Frank believes minds are like computers because what we put in them stays there.,simile,spillover after, we,7,221
7.6948699951171875,Frank believes minds are like computers because what we put in them stays there.,simile,spillover after, put,8,221
1.7302603721618652,Frank believes minds are like computers because what we put in them stays there.,simile,spillover after, in,9,221
3.3383193016052246,Frank believes minds are like computers because what we put in them stays there.,simile,spillover after, them,10,221
9.465065002441406,Frank believes minds are like computers because what we put in them stays there.,simile,spillover after, stays,11,221
2.2609541416168213,Frank believes minds are like computers because what we put in them stays there.,simile,spillover after, there,12,221
1.205636978149414,Frank believes minds are like computers because what we put in them stays there.,simile,spillover after,.,13,221
8.260543823242188,"Because what we put in them stays there, Frank believes minds are computers.",metaphor,spillover before, what,0,222
3.501028060913086,"Because what we put in them stays there, Frank believes minds are computers.",metaphor,spillover before, we,1,222
10.834895133972168,"Because what we put in them stays there, Frank believes minds are computers.",metaphor,spillover before, put,2,222
1.8672897815704346,"Because what we put in them stays there, Frank believes minds are computers.",metaphor,spillover before, in,3,222
8.33846664428711,"Because what we put in them stays there, Frank believes minds are computers.",metaphor,spillover before, them,4,222
12.559246063232422,"Because what we put in them stays there, Frank believes minds are computers.",metaphor,spillover before, stays,5,222
2.728654623031616,"Because what we put in them stays there, Frank believes minds are computers.",metaphor,spillover before, there,6,222
2.5057132244110107,"Because what we put in them stays there, Frank believes minds are computers.",metaphor,spillover before,",",7,222
17.36337661743164,"Because what we put in them stays there, Frank believes minds are computers.",metaphor,spillover before, Frank,8,222
7.821870803833008,"Because what we put in them stays there, Frank believes minds are computers.",metaphor,spillover before, believes,9,222
19.747203826904297,"Because what we put in them stays there, Frank believes minds are computers.",metaphor,spillover before, minds,10,222
2.693354845046997,"Because what we put in them stays there, Frank believes minds are computers.",metaphor,spillover before, are,11,222
11.347037315368652,"Because what we put in them stays there, Frank believes minds are computers.",metaphor,spillover before, computers,12,222
1.5786813497543335,"Because what we put in them stays there, Frank believes minds are computers.",metaphor,spillover before,.,13,222
8.260543823242188,"Because what we put in them stays there, Frank believes minds are like computers.",simile,spillover before, what,0,223
3.501028060913086,"Because what we put in them stays there, Frank believes minds are like computers.",simile,spillover before, we,1,223
10.834895133972168,"Because what we put in them stays there, Frank believes minds are like computers.",simile,spillover before, put,2,223
1.8672897815704346,"Because what we put in them stays there, Frank believes minds are like computers.",simile,spillover before, in,3,223
8.33846664428711,"Because what we put in them stays there, Frank believes minds are like computers.",simile,spillover before, them,4,223
12.559246063232422,"Because what we put in them stays there, Frank believes minds are like computers.",simile,spillover before, stays,5,223
2.728654623031616,"Because what we put in them stays there, Frank believes minds are like computers.",simile,spillover before, there,6,223
2.5057132244110107,"Because what we put in them stays there, Frank believes minds are like computers.",simile,spillover before,",",7,223
17.36337661743164,"Because what we put in them stays there, Frank believes minds are like computers.",simile,spillover before, Frank,8,223
7.821870803833008,"Because what we put in them stays there, Frank believes minds are like computers.",simile,spillover before, believes,9,223
19.747203826904297,"Because what we put in them stays there, Frank believes minds are like computers.",simile,spillover before, minds,10,223
2.693354845046997,"Because what we put in them stays there, Frank believes minds are like computers.",simile,spillover before, are,11,223
6.1600213050842285,"Because what we put in them stays there, Frank believes minds are like computers.",simile,spillover before, like,12,223
8.285836219787598,"Because what we put in them stays there, Frank believes minds are like computers.",simile,spillover before, computers,13,223
1.6219990253448486,"Because what we put in them stays there, Frank believes minds are like computers.",simile,spillover before,.,14,223
13.663736343383789,Andrew believes music is medicine because it is designed to uplift.,metaphor,spillover after, believes,0,224
13.663318634033203,Andrew believes music is medicine because it is designed to uplift.,metaphor,spillover after, music,1,224
2.3962926864624023,Andrew believes music is medicine because it is designed to uplift.,metaphor,spillover after, is,2,224
14.063233375549316,Andrew believes music is medicine because it is designed to uplift.,metaphor,spillover after, medicine,3,224
5.8328471183776855,Andrew believes music is medicine because it is designed to uplift.,metaphor,spillover after, because,4,224
0.6965437531471252,Andrew believes music is medicine because it is designed to uplift.,metaphor,spillover after, it,5,224
3.1287624835968018,Andrew believes music is medicine because it is designed to uplift.,metaphor,spillover after, is,6,224
8.398019790649414,Andrew believes music is medicine because it is designed to uplift.,metaphor,spillover after, designed,7,224
0.2786395847797394,Andrew believes music is medicine because it is designed to uplift.,metaphor,spillover after, to,8,224
11.226850509643555,Andrew believes music is medicine because it is designed to uplift.,metaphor,spillover after, upl,9,224
0.0022214895579963923,Andrew believes music is medicine because it is designed to uplift.,metaphor,spillover after,ift,10,224
4.371392250061035,Andrew believes music is medicine because it is designed to uplift.,metaphor,spillover after,.,11,224
13.663736343383789,Andrew believes music is like medicine because it is designed to uplift.,simile,spillover after, believes,0,225
13.663318634033203,Andrew believes music is like medicine because it is designed to uplift.,simile,spillover after, music,1,225
2.3962926864624023,Andrew believes music is like medicine because it is designed to uplift.,simile,spillover after, is,2,225
7.052405834197998,Andrew believes music is like medicine because it is designed to uplift.,simile,spillover after, like,3,225
6.981517314910889,Andrew believes music is like medicine because it is designed to uplift.,simile,spillover after, medicine,4,225
6.373968601226807,Andrew believes music is like medicine because it is designed to uplift.,simile,spillover after, because,5,225
0.7427042722702026,Andrew believes music is like medicine because it is designed to uplift.,simile,spillover after, it,6,225
3.3006880283355713,Andrew believes music is like medicine because it is designed to uplift.,simile,spillover after, is,7,225
6.853994369506836,Andrew believes music is like medicine because it is designed to uplift.,simile,spillover after, designed,8,225
0.37767040729522705,Andrew believes music is like medicine because it is designed to uplift.,simile,spillover after, to,9,225
13.22154712677002,Andrew believes music is like medicine because it is designed to uplift.,simile,spillover after, upl,10,225
0.0027634825091809034,Andrew believes music is like medicine because it is designed to uplift.,simile,spillover after,ift,11,225
3.907994508743286,Andrew believes music is like medicine because it is designed to uplift.,simile,spillover after,.,12,225
5.494843006134033,"Because it is designed to uplift, Andrew believes music is medicine.",metaphor,spillover before, it,0,226
2.6430766582489014,"Because it is designed to uplift, Andrew believes music is medicine.",metaphor,spillover before, is,1,226
10.41102123260498,"Because it is designed to uplift, Andrew believes music is medicine.",metaphor,spillover before, designed,2,226
0.587993323802948,"Because it is designed to uplift, Andrew believes music is medicine.",metaphor,spillover before, to,3,226
15.276639938354492,"Because it is designed to uplift, Andrew believes music is medicine.",metaphor,spillover before, upl,4,226
0.008691041730344296,"Because it is designed to uplift, Andrew believes music is medicine.",metaphor,spillover before,ift,5,226
5.729181289672852,"Because it is designed to uplift, Andrew believes music is medicine.",metaphor,spillover before,",",6,226
17.83386993408203,"Because it is designed to uplift, Andrew believes music is medicine.",metaphor,spillover before, Andrew,7,226
8.87386417388916,"Because it is designed to uplift, Andrew believes music is medicine.",metaphor,spillover before, believes,8,226
13.40656852722168,"Because it is designed to uplift, Andrew believes music is medicine.",metaphor,spillover before, music,9,226
2.9423677921295166,"Because it is designed to uplift, Andrew believes music is medicine.",metaphor,spillover before, is,10,226
14.522103309631348,"Because it is designed to uplift, Andrew believes music is medicine.",metaphor,spillover before, medicine,11,226
1.6516494750976562,"Because it is designed to uplift, Andrew believes music is medicine.",metaphor,spillover before,.,12,226
5.494843006134033,"Because it is designed to uplift, Andrew believes music is like medicine.",simile,spillover before, it,0,227
2.6430766582489014,"Because it is designed to uplift, Andrew believes music is like medicine.",simile,spillover before, is,1,227
10.41102123260498,"Because it is designed to uplift, Andrew believes music is like medicine.",simile,spillover before, designed,2,227
0.587993323802948,"Because it is designed to uplift, Andrew believes music is like medicine.",simile,spillover before, to,3,227
15.276639938354492,"Because it is designed to uplift, Andrew believes music is like medicine.",simile,spillover before, upl,4,227
0.008691041730344296,"Because it is designed to uplift, Andrew believes music is like medicine.",simile,spillover before,ift,5,227
5.729181289672852,"Because it is designed to uplift, Andrew believes music is like medicine.",simile,spillover before,",",6,227
17.83386993408203,"Because it is designed to uplift, Andrew believes music is like medicine.",simile,spillover before, Andrew,7,227
8.87386417388916,"Because it is designed to uplift, Andrew believes music is like medicine.",simile,spillover before, believes,8,227
13.40656852722168,"Because it is designed to uplift, Andrew believes music is like medicine.",simile,spillover before, music,9,227
2.9423677921295166,"Because it is designed to uplift, Andrew believes music is like medicine.",simile,spillover before, is,10,227
7.371048450469971,"Because it is designed to uplift, Andrew believes music is like medicine.",simile,spillover before, like,11,227
7.438942909240723,"Because it is designed to uplift, Andrew believes music is like medicine.",simile,spillover before, medicine,12,227
1.62041437625885,"Because it is designed to uplift, Andrew believes music is like medicine.",simile,spillover before,.,13,227
9.951894760131836,Debra believes obligations are shackles because they are constraining.,metaphor,spillover after,ra,0,228
11.690930366516113,Debra believes obligations are shackles because they are constraining.,metaphor,spillover after, believes,1,228
20.709543228149414,Debra believes obligations are shackles because they are constraining.,metaphor,spillover after, obligations,2,228
3.3966009616851807,Debra believes obligations are shackles because they are constraining.,metaphor,spillover after, are,3,228
14.834701538085938,Debra believes obligations are shackles because they are constraining.,metaphor,spillover after, shack,4,228
4.24603796005249,Debra believes obligations are shackles because they are constraining.,metaphor,spillover after,les,5,228
7.207487106323242,Debra believes obligations are shackles because they are constraining.,metaphor,spillover after, because,6,228
2.0429537296295166,Debra believes obligations are shackles because they are constraining.,metaphor,spillover after, they,7,228
1.9385817050933838,Debra believes obligations are shackles because they are constraining.,metaphor,spillover after, are,8,228
12.33306884765625,Debra believes obligations are shackles because they are constraining.,metaphor,spillover after, const,9,228
0.9298528432846069,Debra believes obligations are shackles because they are constraining.,metaphor,spillover after,raining,10,228
2.6505379676818848,Debra believes obligations are shackles because they are constraining.,metaphor,spillover after,.,11,228
9.951894760131836,Debra believes obligations are like shackles because they are constraining.,simile,spillover after,ra,0,229
11.690930366516113,Debra believes obligations are like shackles because they are constraining.,simile,spillover after, believes,1,229
20.709543228149414,Debra believes obligations are like shackles because they are constraining.,simile,spillover after, obligations,2,229
3.3966009616851807,Debra believes obligations are like shackles because they are constraining.,simile,spillover after, are,3,229
9.677379608154297,Debra believes obligations are like shackles because they are constraining.,simile,spillover after, like,4,229
11.115290641784668,Debra believes obligations are like shackles because they are constraining.,simile,spillover after, shack,5,229
0.04486370459198952,Debra believes obligations are like shackles because they are constraining.,simile,spillover after,les,6,229
7.754621505737305,Debra believes obligations are like shackles because they are constraining.,simile,spillover after, because,7,229
1.5063316822052002,Debra believes obligations are like shackles because they are constraining.,simile,spillover after, they,8,229
2.1228220462799072,Debra believes obligations are like shackles because they are constraining.,simile,spillover after, are,9,229
11.334551811218262,Debra believes obligations are like shackles because they are constraining.,simile,spillover after, const,10,229
1.100627064704895,Debra believes obligations are like shackles because they are constraining.,simile,spillover after,raining,11,229
1.8109034299850464,Debra believes obligations are like shackles because they are constraining.,simile,spillover after,.,12,229
6.46415901184082,"Because they are constraining, Debra believes obligations are shackles.",metaphor,spillover before, they,0,230
3.2654809951782227,"Because they are constraining, Debra believes obligations are shackles.",metaphor,spillover before, are,1,230
14.47018051147461,"Because they are constraining, Debra believes obligations are shackles.",metaphor,spillover before, const,2,230
2.2414298057556152,"Because they are constraining, Debra believes obligations are shackles.",metaphor,spillover before,raining,3,230
4.86509895324707,"Because they are constraining, Debra believes obligations are shackles.",metaphor,spillover before,",",4,230
18.52507781982422,"Because they are constraining, Debra believes obligations are shackles.",metaphor,spillover before, Deb,5,230
1.6646885871887207,"Because they are constraining, Debra believes obligations are shackles.",metaphor,spillover before,ra,6,230
8.386380195617676,"Because they are constraining, Debra believes obligations are shackles.",metaphor,spillover before, believes,7,230
20.2833309173584,"Because they are constraining, Debra believes obligations are shackles.",metaphor,spillover before, obligations,8,230
2.7066783905029297,"Because they are constraining, Debra believes obligations are shackles.",metaphor,spillover before, are,9,230
13.802106857299805,"Because they are constraining, Debra believes obligations are shackles.",metaphor,spillover before, shack,10,230
2.889617443084717,"Because they are constraining, Debra believes obligations are shackles.",metaphor,spillover before,les,11,230
1.691291332244873,"Because they are constraining, Debra believes obligations are shackles.",metaphor,spillover before,.,12,230
6.46415901184082,"Because they are constraining, Debra believes obligations are like shackles.",simile,spillover before, they,0,231
3.2654809951782227,"Because they are constraining, Debra believes obligations are like shackles.",simile,spillover before, are,1,231
14.47018051147461,"Because they are constraining, Debra believes obligations are like shackles.",simile,spillover before, const,2,231
2.2414298057556152,"Because they are constraining, Debra believes obligations are like shackles.",simile,spillover before,raining,3,231
4.86509895324707,"Because they are constraining, Debra believes obligations are like shackles.",simile,spillover before,",",4,231
18.52507781982422,"Because they are constraining, Debra believes obligations are like shackles.",simile,spillover before, Deb,5,231
1.6646885871887207,"Because they are constraining, Debra believes obligations are like shackles.",simile,spillover before,ra,6,231
8.386380195617676,"Because they are constraining, Debra believes obligations are like shackles.",simile,spillover before, believes,7,231
20.2833309173584,"Because they are constraining, Debra believes obligations are like shackles.",simile,spillover before, obligations,8,231
2.7066783905029297,"Because they are constraining, Debra believes obligations are like shackles.",simile,spillover before, are,9,231
9.498126983642578,"Because they are constraining, Debra believes obligations are like shackles.",simile,spillover before, like,10,231
8.729474067687988,"Because they are constraining, Debra believes obligations are like shackles.",simile,spillover before, shack,11,231
0.03242376074194908,"Because they are constraining, Debra believes obligations are like shackles.",simile,spillover before,les,12,231
1.6051894426345825,"Because they are constraining, Debra believes obligations are like shackles.",simile,spillover before,.,13,231
13.290864944458008,Scott believes perjury is a boomerang because the lies come back to haunt you.,metaphor,spillover after, believes,0,232
20.097801208496094,Scott believes perjury is a boomerang because the lies come back to haunt you.,metaphor,spillover after, perjury,1,232
1.355521559715271,Scott believes perjury is a boomerang because the lies come back to haunt you.,metaphor,spillover after, is,2,232
2.0457284450531006,Scott believes perjury is a boomerang because the lies come back to haunt you.,metaphor,spillover after, a,3,232
15.650172233581543,Scott believes perjury is a boomerang because the lies come back to haunt you.,metaphor,spillover after, bo,4,232
4.1212263107299805,Scott believes perjury is a boomerang because the lies come back to haunt you.,metaphor,spillover after,omer,5,232
0.02391875348985195,Scott believes perjury is a boomerang because the lies come back to haunt you.,metaphor,spillover after,ang,6,232
6.927529811859131,Scott believes perjury is a boomerang because the lies come back to haunt you.,metaphor,spillover after, because,7,232
3.820936918258667,Scott believes perjury is a boomerang because the lies come back to haunt you.,metaphor,spillover after, the,8,232
10.620050430297852,Scott believes perjury is a boomerang because the lies come back to haunt you.,metaphor,spillover after, lies,9,232
7.779360771179199,Scott believes perjury is a boomerang because the lies come back to haunt you.,metaphor,spillover after, come,10,232
5.361844539642334,Scott believes perjury is a boomerang because the lies come back to haunt you.,metaphor,spillover after, back,11,232
1.195600152015686,Scott believes perjury is a boomerang because the lies come back to haunt you.,metaphor,spillover after, to,12,232
0.28797823190689087,Scott believes perjury is a boomerang because the lies come back to haunt you.,metaphor,spillover after, haunt,13,232
3.8869123458862305,Scott believes perjury is a boomerang because the lies come back to haunt you.,metaphor,spillover after, you,14,232
1.4639782905578613,Scott believes perjury is a boomerang because the lies come back to haunt you.,metaphor,spillover after,.,15,232
13.290864944458008,Scott believes perjury is like a boomerang because the lies come back to haunt you.,simile,spillover after, believes,0,233
20.097801208496094,Scott believes perjury is like a boomerang because the lies come back to haunt you.,simile,spillover after, perjury,1,233
1.355521559715271,Scott believes perjury is like a boomerang because the lies come back to haunt you.,simile,spillover after, is,2,233
9.283122062683105,Scott believes perjury is like a boomerang because the lies come back to haunt you.,simile,spillover after, like,3,233
2.967165231704712,Scott believes perjury is like a boomerang because the lies come back to haunt you.,simile,spillover after, a,4,233
11.090203285217285,Scott believes perjury is like a boomerang because the lies come back to haunt you.,simile,spillover after, bo,5,233
3.995454788208008,Scott believes perjury is like a boomerang because the lies come back to haunt you.,simile,spillover after,omer,6,233
0.026825016364455223,Scott believes perjury is like a boomerang because the lies come back to haunt you.,simile,spillover after,ang,7,233
8.129417419433594,Scott believes perjury is like a boomerang because the lies come back to haunt you.,simile,spillover after, because,8,233
3.902806043624878,Scott believes perjury is like a boomerang because the lies come back to haunt you.,simile,spillover after, the,9,233
9.843122482299805,Scott believes perjury is like a boomerang because the lies come back to haunt you.,simile,spillover after, lies,10,233
6.819429874420166,Scott believes perjury is like a boomerang because the lies come back to haunt you.,simile,spillover after, come,11,233
4.767122745513916,Scott believes perjury is like a boomerang because the lies come back to haunt you.,simile,spillover after, back,12,233
1.3822435140609741,Scott believes perjury is like a boomerang because the lies come back to haunt you.,simile,spillover after, to,13,233
0.5137264132499695,Scott believes perjury is like a boomerang because the lies come back to haunt you.,simile,spillover after, haunt,14,233
1.352299451828003,Scott believes perjury is like a boomerang because the lies come back to haunt you.,simile,spillover after, you,15,233
1.350365400314331,Scott believes perjury is like a boomerang because the lies come back to haunt you.,simile,spillover after,.,16,233
3.6404623985290527,"Because the lies come back to haunt you, Scott believes perjury is a boomerang.",metaphor,spillover before, the,0,234
15.855389595031738,"Because the lies come back to haunt you, Scott believes perjury is a boomerang.",metaphor,spillover before, lies,1,234
8.787995338439941,"Because the lies come back to haunt you, Scott believes perjury is a boomerang.",metaphor,spillover before, come,2,234
5.151584148406982,"Because the lies come back to haunt you, Scott believes perjury is a boomerang.",metaphor,spillover before, back,3,234
1.2197924852371216,"Because the lies come back to haunt you, Scott believes perjury is a boomerang.",metaphor,spillover before, to,4,234
0.33584386110305786,"Because the lies come back to haunt you, Scott believes perjury is a boomerang.",metaphor,spillover before, haunt,5,234
2.871551990509033,"Because the lies come back to haunt you, Scott believes perjury is a boomerang.",metaphor,spillover before, you,6,234
1.2265962362289429,"Because the lies come back to haunt you, Scott believes perjury is a boomerang.",metaphor,spillover before,",",7,234
13.842201232910156,"Because the lies come back to haunt you, Scott believes perjury is a boomerang.",metaphor,spillover before, Scott,8,234
10.648409843444824,"Because the lies come back to haunt you, Scott believes perjury is a boomerang.",metaphor,spillover before, believes,9,234
19.76144790649414,"Because the lies come back to haunt you, Scott believes perjury is a boomerang.",metaphor,spillover before, perjury,10,234
1.4099805355072021,"Because the lies come back to haunt you, Scott believes perjury is a boomerang.",metaphor,spillover before, is,11,234
2.337881088256836,"Because the lies come back to haunt you, Scott believes perjury is a boomerang.",metaphor,spillover before, a,12,234
14.679459571838379,"Because the lies come back to haunt you, Scott believes perjury is a boomerang.",metaphor,spillover before, bo,13,234
5.473817348480225,"Because the lies come back to haunt you, Scott believes perjury is a boomerang.",metaphor,spillover before,omer,14,234
0.018084894865751266,"Because the lies come back to haunt you, Scott believes perjury is a boomerang.",metaphor,spillover before,ang,15,234
2.747649669647217,"Because the lies come back to haunt you, Scott believes perjury is a boomerang.",metaphor,spillover before,.,16,234
3.6404623985290527,"Because the lies come back to haunt you, Scott believes perjury is like a boomerang.",simile,spillover before, the,0,235
15.855389595031738,"Because the lies come back to haunt you, Scott believes perjury is like a boomerang.",simile,spillover before, lies,1,235
8.787995338439941,"Because the lies come back to haunt you, Scott believes perjury is like a boomerang.",simile,spillover before, come,2,235
5.151584148406982,"Because the lies come back to haunt you, Scott believes perjury is like a boomerang.",simile,spillover before, back,3,235
1.2197924852371216,"Because the lies come back to haunt you, Scott believes perjury is like a boomerang.",simile,spillover before, to,4,235
0.33584386110305786,"Because the lies come back to haunt you, Scott believes perjury is like a boomerang.",simile,spillover before, haunt,5,235
2.871551990509033,"Because the lies come back to haunt you, Scott believes perjury is like a boomerang.",simile,spillover before, you,6,235
1.2265962362289429,"Because the lies come back to haunt you, Scott believes perjury is like a boomerang.",simile,spillover before,",",7,235
13.842201232910156,"Because the lies come back to haunt you, Scott believes perjury is like a boomerang.",simile,spillover before, Scott,8,235
10.648409843444824,"Because the lies come back to haunt you, Scott believes perjury is like a boomerang.",simile,spillover before, believes,9,235
19.76144790649414,"Because the lies come back to haunt you, Scott believes perjury is like a boomerang.",simile,spillover before, perjury,10,235
1.4099805355072021,"Because the lies come back to haunt you, Scott believes perjury is like a boomerang.",simile,spillover before, is,11,235
7.907609462738037,"Because the lies come back to haunt you, Scott believes perjury is like a boomerang.",simile,spillover before, like,12,235
2.381765365600586,"Because the lies come back to haunt you, Scott believes perjury is like a boomerang.",simile,spillover before, a,13,235
10.97797679901123,"Because the lies come back to haunt you, Scott believes perjury is like a boomerang.",simile,spillover before, bo,14,235
4.981280326843262,"Because the lies come back to haunt you, Scott believes perjury is like a boomerang.",simile,spillover before,omer,15,235
0.011853191070258617,"Because the lies come back to haunt you, Scott believes perjury is like a boomerang.",simile,spillover before,ang,16,235
2.0176548957824707,"Because the lies come back to haunt you, Scott believes perjury is like a boomerang.",simile,spillover before,.,17,235
13.377243995666504,Eric believes rage is a volcano because it builds up until it explodes.,metaphor,spillover after, believes,0,236
18.186344146728516,Eric believes rage is a volcano because it builds up until it explodes.,metaphor,spillover after, rage,1,236
2.149740219116211,Eric believes rage is a volcano because it builds up until it explodes.,metaphor,spillover after, is,2,236
2.173394203186035,Eric believes rage is a volcano because it builds up until it explodes.,metaphor,spillover after, a,3,236
16.863731384277344,Eric believes rage is a volcano because it builds up until it explodes.,metaphor,spillover after, volcano,4,236
7.639340400695801,Eric believes rage is a volcano because it builds up until it explodes.,metaphor,spillover after, because,5,236
1.2613165378570557,Eric believes rage is a volcano because it builds up until it explodes.,metaphor,spillover after, it,6,236
8.589954376220703,Eric believes rage is a volcano because it builds up until it explodes.,metaphor,spillover after, builds,7,236
1.7235479354858398,Eric believes rage is a volcano because it builds up until it explodes.,metaphor,spillover after, up,8,236
9.369217872619629,Eric believes rage is a volcano because it builds up until it explodes.,metaphor,spillover after, until,9,236
0.9397008419036865,Eric believes rage is a volcano because it builds up until it explodes.,metaphor,spillover after, it,10,236
3.507671594619751,Eric believes rage is a volcano because it builds up until it explodes.,metaphor,spillover after, explodes,11,236
1.2346515655517578,Eric believes rage is a volcano because it builds up until it explodes.,metaphor,spillover after,.,12,236
13.377243995666504,Eric believes rage is like a volcano because it builds up until it explodes.,simile,spillover after, believes,0,237
18.186344146728516,Eric believes rage is like a volcano because it builds up until it explodes.,simile,spillover after, rage,1,237
2.149740219116211,Eric believes rage is like a volcano because it builds up until it explodes.,simile,spillover after, is,2,237
7.650510311126709,Eric believes rage is like a volcano because it builds up until it explodes.,simile,spillover after, like,3,237
1.7507702112197876,Eric believes rage is like a volcano because it builds up until it explodes.,simile,spillover after, a,4,237
9.703595161437988,Eric believes rage is like a volcano because it builds up until it explodes.,simile,spillover after, volcano,5,237
8.552475929260254,Eric believes rage is like a volcano because it builds up until it explodes.,simile,spillover after, because,6,237
1.089656949043274,Eric believes rage is like a volcano because it builds up until it explodes.,simile,spillover after, it,7,237
8.19896411895752,Eric believes rage is like a volcano because it builds up until it explodes.,simile,spillover after, builds,8,237
1.7937952280044556,Eric believes rage is like a volcano because it builds up until it explodes.,simile,spillover after, up,9,237
8.014618873596191,Eric believes rage is like a volcano because it builds up until it explodes.,simile,spillover after, until,10,237
0.8971680402755737,Eric believes rage is like a volcano because it builds up until it explodes.,simile,spillover after, it,11,237
2.8763914108276367,Eric believes rage is like a volcano because it builds up until it explodes.,simile,spillover after, explodes,12,237
1.1607918739318848,Eric believes rage is like a volcano because it builds up until it explodes.,simile,spillover after,.,13,237
5.494843006134033,"Because it builds up until it explodes, Eric believes rage is a volcano.",metaphor,spillover before, it,0,238
12.671586036682129,"Because it builds up until it explodes, Eric believes rage is a volcano.",metaphor,spillover before, builds,1,238
3.3397021293640137,"Because it builds up until it explodes, Eric believes rage is a volcano.",metaphor,spillover before, up,2,238
8.650019645690918,"Because it builds up until it explodes, Eric believes rage is a volcano.",metaphor,spillover before, until,3,238
2.317932367324829,"Because it builds up until it explodes, Eric believes rage is a volcano.",metaphor,spillover before, it,4,238
5.808951377868652,"Because it builds up until it explodes, Eric believes rage is a volcano.",metaphor,spillover before, explodes,5,238
0.8267166018486023,"Because it builds up until it explodes, Eric believes rage is a volcano.",metaphor,spillover before,",",6,238
15.499846458435059,"Because it builds up until it explodes, Eric believes rage is a volcano.",metaphor,spillover before, Eric,7,238
8.809588432312012,"Because it builds up until it explodes, Eric believes rage is a volcano.",metaphor,spillover before, believes,8,238
17.887325286865234,"Because it builds up until it explodes, Eric believes rage is a volcano.",metaphor,spillover before, rage,9,238
2.0672178268432617,"Because it builds up until it explodes, Eric believes rage is a volcano.",metaphor,spillover before, is,10,238
2.6673920154571533,"Because it builds up until it explodes, Eric believes rage is a volcano.",metaphor,spillover before, a,11,238
14.705469131469727,"Because it builds up until it explodes, Eric believes rage is a volcano.",metaphor,spillover before, volcano,12,238
2.1929211616516113,"Because it builds up until it explodes, Eric believes rage is a volcano.",metaphor,spillover before,.,13,238
5.494843006134033,"Because it builds up until it explodes, Eric believes rage is like a volcano.",simile,spillover before, it,0,239
12.671586036682129,"Because it builds up until it explodes, Eric believes rage is like a volcano.",simile,spillover before, builds,1,239
3.3397021293640137,"Because it builds up until it explodes, Eric believes rage is like a volcano.",simile,spillover before, up,2,239
8.650019645690918,"Because it builds up until it explodes, Eric believes rage is like a volcano.",simile,spillover before, until,3,239
2.317932367324829,"Because it builds up until it explodes, Eric believes rage is like a volcano.",simile,spillover before, it,4,239
5.808951377868652,"Because it builds up until it explodes, Eric believes rage is like a volcano.",simile,spillover before, explodes,5,239
